x	y	error_car_pre_dur
498067	2142797	0.81789235
498167	2142797	0.820991603
498267	2142797	0.824099882
498367	2142797	0.827217195
498467	2142797	0.830343548
498567	2142797	0.833478947
498667	2142797	0.836623396
498767	2142797	0.839776898
498867	2142797	0.842939454
498967	2142797	0.846111067
499067	2142797	0.849291733
499167	2142797	0.852481453
499267	2142797	0.855680221
499367	2142797	0.858888035
499467	2142797	0.862104887
499567	2142797	0.865330771
499667	2142797	0.868565678
499767	2142797	0.871809599
499867	2142797	0.875062523
499967	2142797	0.878324437
500067	2142797	0.881595329
500167	2142797	0.884875183
500267	2142797	0.888163985
500367	2142797	0.891461716
500467	2142797	0.894768359
500567	2142797	0.898083896
500667	2142797	0.901408305
500767	2142797	0.904741565
500867	2142797	0.908083655
500967	2142797	0.91143455
479567	2142897	0.791680752
479667	2142897	0.788920778
479767	2142897	0.786109194
479867	2142897	0.783239319
479967	2142897	0.780304095
480067	2142897	0.777296095
480167	2142897	0.774207539
480267	2142897	0.771030309
480367	2142897	0.767755986
480467	2142897	0.764375882
480567	2142897	0.760881089
480667	2142897	0.757262535
480767	2142897	0.753511055
480867	2142897	0.749617468
480967	2142897	0.745572674
481067	2142897	0.741367758
481167	2142897	0.736994113
481267	2142897	0.732443578
481367	2142897	0.727708593
481467	2142897	0.722782374
481567	2142897	0.717659116
481667	2142897	0.712334221
481767	2142897	0.706804578
481867	2142897	0.701068888
481967	2142897	0.695128086
482067	2142897	0.688985863
482167	2142897	0.682649381
482267	2142897	0.676130235
482367	2142897	0.669445794
482467	2142897	0.662621113
482567	2142897	0.655691652
482667	2142897	0.648707128
482767	2142897	0.641736791
482867	2142897	0.634876083
482967	2142897	0.628253415
483067	2142897	0.622032885
483167	2142897	0.616403953
483267	2142897	0.611547157
483367	2142897	0.607577733
483467	2142897	0.604498257
483567	2142897	0.60219999
483667	2142897	0.600511664
483767	2142897	0.5992552
483867	2142897	0.598278637
483967	2142897	0.597465488
484067	2142897	0.596731598
484167	2142897	0.596018234
484267	2142897	0.595285404
484367	2142897	0.594506583
484467	2142897	0.593664852
484567	2142897	0.592750164
484667	2142897	0.59175741
484767	2142897	0.590685058
484867	2142897	0.589534181
484967	2142897	0.588307748
485067	2142897	0.587010111
485167	2142897	0.585646633
485267	2142897	0.584223406
485367	2142897	0.582747062
485467	2142897	0.581224636
485567	2142897	0.579663494
485667	2142897	0.578071297
485767	2142897	0.576456019
485867	2142897	0.574826006
485967	2142897	0.573190077
486067	2142897	0.571557672
486167	2142897	0.569939054
486267	2142897	0.568345555
486367	2142897	0.566789873
486467	2142897	0.565286399
486567	2142897	0.56385155
486667	2142897	0.562504032
486767	2142897	0.561264932
486867	2142897	0.560157448
486967	2142897	0.559206054
487067	2142897	0.558434913
487167	2142897	0.557865528
487267	2142897	0.557513996
487367	2142897	0.557388606
487467	2142897	0.557488641
487567	2142897	0.557804886
487667	2142897	0.558321636
487767	2142897	0.559019421
487867	2142897	0.559877609
487967	2142897	0.560876359
488067	2142897	0.561997774
488167	2142897	0.563226404
488267	2142897	0.564549304
488367	2142897	0.565955833
488467	2142897	0.56743736
488567	2142897	0.568986931
488667	2142897	0.570598961
488767	2142897	0.572268964
488867	2142897	0.573993315
488967	2142897	0.575769064
489067	2142897	0.577593773
489167	2142897	0.579465392
489267	2142897	0.581382151
489367	2142897	0.583342477
489467	2142897	0.585344924
489567	2142897	0.587388119
489667	2142897	0.589470712
489767	2142897	0.591591347
489867	2142897	0.593748625
489967	2142897	0.595941088
490067	2142897	0.598167199
490167	2142897	0.600425334
490267	2142897	0.602713774
490367	2142897	0.605030712
490467	2142897	0.607374255
490567	2142897	0.609742442
490667	2142897	0.612133264
490767	2142897	0.614544694
490867	2142897	0.616974719
490967	2142897	0.619421384
491067	2142897	0.621882831
491167	2142897	0.624357346
491267	2142897	0.626843392
491367	2142897	0.629339648
491467	2142897	0.631845023
491567	2142897	0.634358672
491667	2142897	0.636879984
491767	2142897	0.639408571
491867	2142897	0.641944237
491967	2142897	0.644486949
492067	2142897	0.647036799
492167	2142897	0.64959397
492267	2142897	0.652158701
492367	2142897	0.654731263
492467	2142897	0.657311933
492567	2142897	0.659900982
492667	2142897	0.662498656
492767	2142897	0.665105174
492867	2142897	0.667720724
492967	2142897	0.670345459
493067	2142897	0.672979497
493167	2142897	0.675622928
493267	2142897	0.678275812
493367	2142897	0.680938185
493467	2142897	0.683610063
493567	2142897	0.686291441
493667	2142897	0.688982303
493767	2142897	0.69168262
493867	2142897	0.694392354
493967	2142897	0.697111464
494067	2142897	0.6998399
494167	2142897	0.702577615
494267	2142897	0.705324557
494367	2142897	0.708080676
494467	2142897	0.710845926
494567	2142897	0.71362026
494667	2142897	0.716403635
494767	2142897	0.719196011
494867	2142897	0.721997354
494967	2142897	0.724807631
495067	2142897	0.727626814
495167	2142897	0.73045488
495267	2142897	0.733291809
495367	2142897	0.736137585
495467	2142897	0.738992196
495567	2142897	0.741855632
495667	2142897	0.744727889
495767	2142897	0.747608965
495867	2142897	0.750498859
495967	2142897	0.753397576
496067	2142897	0.756305121
496167	2142897	0.759221501
496267	2142897	0.762146726
496367	2142897	0.765080807
496467	2142897	0.768023758
496567	2142897	0.770975591
496667	2142897	0.773936321
496767	2142897	0.776905964
496867	2142897	0.779884536
496967	2142897	0.782872052
497067	2142897	0.785868531
497167	2142897	0.788873987
497267	2142897	0.791888438
497367	2142897	0.7949119
497467	2142897	0.797944388
497567	2142897	0.800985917
497667	2142897	0.804036503
497767	2142897	0.807096158
497867	2142897	0.810164896
497967	2142897	0.813242729
498067	2142897	0.816329668
498167	2142897	0.819425722
498267	2142897	0.822530902
498367	2142897	0.825645214
498467	2142897	0.828768666
498567	2142897	0.831901262
498667	2142897	0.835043007
498767	2142897	0.838193904
498867	2142897	0.841353954
498967	2142897	0.844523157
499067	2142897	0.847701512
499167	2142897	0.850889017
499267	2142897	0.854085668
499367	2142897	0.85729146
499467	2142897	0.860506386
499567	2142897	0.863730439
499667	2142897	0.866963609
499767	2142897	0.870205886
499867	2142897	0.873457259
499967	2142897	0.876717715
500067	2142897	0.879987239
500167	2142897	0.883265815
500267	2142897	0.886553428
500367	2142897	0.88985006
500467	2142897	0.893155691
500567	2142897	0.896470302
500667	2142897	0.89979387
500767	2142897	0.903126375
500867	2142897	0.906467792
479567	2142997	0.792027048
479667	2142997	0.789364425
479767	2142997	0.786652402
479867	2142997	0.783884025
479967	2142997	0.781051911
480067	2142997	0.778148252
480167	2142997	0.775164824
480267	2142997	0.772093007
480367	2142997	0.768923803
480467	2142997	0.765647879
480567	2142997	0.762255604
480667	2142997	0.758737106
480767	2142997	0.755082338
480867	2142997	0.751281156
480967	2142997	0.747323413
481067	2142997	0.743199059
481167	2142997	0.738898265
481267	2142997	0.734411553
481367	2142997	0.729729945
481467	2142997	0.724845133
481567	2142997	0.719749656
481667	2142997	0.714437117
481767	2142997	0.708902414
481867	2142997	0.703142033
481967	2142997	0.697154387
482067	2142997	0.690940268
482167	2142997	0.684503437
482267	2142997	0.677851454
482367	2142997	0.670996885
482467	2142997	0.663959091
482567	2142997	0.656766992
482667	2142997	0.649463356
482767	2142997	0.642111507
482867	2142997	0.634805562
482967	2142997	0.627684796
483067	2142997	0.620949328
483167	2142997	0.614863348
483267	2142997	0.609714109
483367	2142997	0.605702952
483467	2142997	0.602830366
483567	2142997	0.600899557
483667	2142997	0.59963407
483767	2142997	0.598783885
483867	2142997	0.598163377
483967	2142997	0.597646822
484067	2142997	0.597152519
484167	2142997	0.596628522
484267	2142997	0.596042514
484367	2142997	0.595375157
484467	2142997	0.594615812
484567	2142997	0.59375976
484667	2142997	0.592806384
484767	2142997	0.591757936
484867	2142997	0.590618689
484967	2142997	0.589394341
485067	2142997	0.588091589
485167	2142997	0.586717818
485267	2142997	0.585280882
485367	2142997	0.583788951
485467	2142997	0.582250412
485567	2142997	0.580673823
485667	2142997	0.579067901
485767	2142997	0.577441556
485867	2142997	0.57580396
485967	2142997	0.574164652
486067	2142997	0.572533678
486167	2142997	0.570921774
486267	2142997	0.569340565
486367	2142997	0.567802792
486467	2142997	0.566322537
486567	2142997	0.564915411
486667	2142997	0.563598637
486767	2142997	0.562390957
486867	2142997	0.561312235
486967	2142997	0.560382659
487067	2142997	0.559621479
487167	2142997	0.559045358
487267	2142997	0.558666604
487367	2142997	0.558491719
487467	2142997	0.558520698
487567	2142997	0.558747335
487667	2142997	0.559160422
487767	2142997	0.559745462
487867	2142997	0.560486437
487967	2142997	0.561367277
488067	2142997	0.562372876
488167	2142997	0.563489669
488267	2142997	0.564705868
488367	2142997	0.566011458
488467	2142997	0.567398062
488567	2142997	0.568858746
488667	2142997	0.5703878
488767	2142997	0.57198053
488867	2142997	0.573633069
488967	2142997	0.575342208
489067	2142997	0.577105253
489167	2142997	0.578919907
489267	2142997	0.580784165
489367	2142997	0.582696234
489467	2142997	0.584654459
489567	2142997	0.586657265
489667	2142997	0.588703114
489767	2142997	0.590790457
489867	2142997	0.59291771
489967	2142997	0.595083223
490067	2142997	0.597285264
490167	2142997	0.599522004
490267	2142997	0.601791509
490367	2142997	0.604091739
490467	2142997	0.606420557
490567	2142997	0.608775741
490667	2142997	0.611155005
490767	2142997	0.613556035
490867	2142997	0.615976529
490967	2142997	0.618414242
491067	2142997	0.620867044
491167	2142997	0.62333297
491267	2142997	0.625810273
491367	2142997	0.628297466
491467	2142997	0.630793345
491567	2142997	0.633297006
491667	2142997	0.635807829
491767	2142997	0.638325462
491867	2142997	0.640849778
491967	2142997	0.643380834
492067	2142997	0.645918823
492167	2142997	0.648464031
492267	2142997	0.651016794
492367	2142997	0.653577469
492467	2142997	0.656146404
492567	2142997	0.658723926
492667	2142997	0.661310324
492767	2142997	0.663905847
492867	2142997	0.666510699
492967	2142997	0.669125041
493067	2142997	0.671748992
493167	2142997	0.674382637
493267	2142997	0.677026026
493367	2142997	0.679679183
493467	2142997	0.682342107
493567	2142997	0.68501478
493667	2142997	0.687697168
493767	2142997	0.690389228
493867	2142997	0.693090907
493967	2142997	0.695802147
494067	2142997	0.698522888
494167	2142997	0.701253067
494267	2142997	0.703992623
494367	2142997	0.706741497
494467	2142997	0.709499632
494567	2142997	0.712266973
494667	2142997	0.715043472
494767	2142997	0.717829083
494867	2142997	0.720623765
494967	2142997	0.723427483
495067	2142997	0.726240205
495167	2142997	0.729061904
495267	2142997	0.73189256
495367	2142997	0.734732153
495467	2142997	0.737580672
495567	2142997	0.740438107
495667	2142997	0.743304451
495767	2142997	0.746179703
495867	2142997	0.749063863
495967	2142997	0.751956935
496067	2142997	0.754858925
496167	2142997	0.757769841
496267	2142997	0.760689695
496367	2142997	0.763618497
496467	2142997	0.766556262
496567	2142997	0.769503004
496667	2142997	0.77245874
496767	2142997	0.775423484
496867	2142997	0.778397255
496967	2142997	0.781380069
497067	2142997	0.784371944
497167	2142997	0.787372897
497267	2142997	0.790382946
497367	2142997	0.793402108
497467	2142997	0.796430397
497567	2142997	0.799467832
497667	2142997	0.802514425
497767	2142997	0.805570193
497867	2142997	0.808635147
497967	2142997	0.811709301
498067	2142997	0.814792665
498167	2142997	0.81788525
498267	2142997	0.820987065
498367	2142997	0.824098118
498467	2142997	0.827218415
498567	2142997	0.830347961
498667	2142997	0.83348676
498767	2142997	0.836634815
498867	2142997	0.839792127
498967	2142997	0.842958695
499067	2142997	0.846134519
499167	2142997	0.849319594
499267	2142997	0.852513917
499367	2142997	0.855717482
499467	2142997	0.858930282
499567	2142997	0.862152308
499667	2142997	0.865383551
499767	2142997	0.868623998
499867	2142997	0.871873638
499967	2142997	0.875132457
500067	2142997	0.87840044
500167	2142997	0.88167757
500267	2142997	0.88496383
500367	2142997	0.8882592
500467	2142997	0.891563661
500567	2142997	0.894877192
500667	2142997	0.898199771
479567	2143097	0.792427237
479667	2143097	0.789868457
479767	2143097	0.787263063
479867	2143097	0.784603857
479967	2143097	0.781883159
480067	2143097	0.779092805
480167	2143097	0.776224152
480267	2143097	0.773268093
480367	2143097	0.770215075
480467	2143097	0.76705513
480567	2143097	0.763777917
480667	2143097	0.760372771
480767	2143097	0.756828767
480867	2143097	0.753134802
480967	2143097	0.749279681
481067	2143097	0.745252222
481167	2143097	0.741041374
481267	2143097	0.736636353
481367	2143097	0.73202678
481467	2143097	0.727202843
481567	2143097	0.722155468
481667	2143097	0.716876502
481767	2143097	0.711358925
481867	2143097	0.705597073
481967	2143097	0.699586912
482067	2143097	0.693326373
482167	2143097	0.686815784
482267	2143097	0.680058484
482367	2143097	0.673061717
482467	2143097	0.66583804
482567	2143097	0.65840761
482667	2143097	0.650802048
482767	2143097	0.643071224
482867	2143097	0.635295402
482967	2143097	0.62760696
483067	2143097	0.620226544
483167	2143097	0.613507061
483267	2143097	0.607923759
483367	2143097	0.603872717
483467	2143097	0.601348699
483567	2143097	0.599956498
483667	2143097	0.599236677
483767	2143097	0.598855729
483867	2143097	0.598610444
483967	2143097	0.598383504
484067	2143097	0.598107984
484167	2143097	0.597746129
484267	2143097	0.597277438
484367	2143097	0.596691987
484467	2143097	0.595986552
484567	2143097	0.595162295
484667	2143097	0.594223316
484767	2143097	0.593175706
484867	2143097	0.592026912
484967	2143097	0.590785288
485067	2143097	0.589459777
485167	2143097	0.588059684
485267	2143097	0.58659451
485367	2143097	0.585073846
485467	2143097	0.583507305
485567	2143097	0.581904503
485667	2143097	0.58027507
485767	2143097	0.578628688
485867	2143097	0.576975178
485967	2143097	0.575324596
486067	2143097	0.573687369
486167	2143097	0.572074447
486267	2143097	0.570497469
486367	2143097	0.568968925
486467	2143097	0.567502302
486567	2143097	0.566112166
486667	2143097	0.564814146
486767	2143097	0.563624747
486867	2143097	0.562560942
486967	2143097	0.561639478
487067	2143097	0.560875914
487167	2143097	0.560283464
487267	2143097	0.559871835
487367	2143097	0.559646312
487467	2143097	0.559607336
487567	2143097	0.559750697
487667	2143097	0.560068281
487767	2143097	0.56054919
487867	2143097	0.561180951
487967	2143097	0.561950606
488067	2143097	0.562845546
488167	2143097	0.56385407
488267	2143097	0.564965684
488367	2143097	0.566171204
488467	2143097	0.567462741
488567	2143097	0.568833602
488667	2143097	0.570278146
488767	2143097	0.571791641
488867	2143097	0.573370112
488967	2143097	0.575010202
489067	2143097	0.57670905
489167	2143097	0.578464182
489267	2143097	0.580273414
489367	2143097	0.582134774
489467	2143097	0.584046432
489567	2143097	0.586006641
489667	2143097	0.588013689
489767	2143097	0.590065855
489867	2143097	0.592161379
489967	2143097	0.594298429
490067	2143097	0.596475079
490167	2143097	0.598689297
490267	2143097	0.600938929
490367	2143097	0.603221698
490467	2143097	0.605535205
490567	2143097	0.607876947
490667	2143097	0.610244336
490767	2143097	0.612634738
490867	2143097	0.615045518
490967	2143097	0.617474098
491067	2143097	0.619918027
491167	2143097	0.622375049
491267	2143097	0.624843169
491367	2143097	0.627320709
491467	2143097	0.629806342
491567	2143097	0.632299107
491667	2143097	0.634798395
491767	2143097	0.637303917
491867	2143097	0.639815648
491967	2143097	0.642333771
492067	2143097	0.644858612
492167	2143097	0.647390588
492267	2143097	0.649930153
492367	2143097	0.652477763
492467	2143097	0.655033849
492567	2143097	0.657598797
492667	2143097	0.660172939
492767	2143097	0.662756551
492867	2143097	0.665349849
492967	2143097	0.667952996
493067	2143097	0.670566109
493167	2143097	0.673189257
493267	2143097	0.675822478
493367	2143097	0.678465775
493467	2143097	0.681119131
493567	2143097	0.683782506
493667	2143097	0.686455848
